Drug_ID,Drug,Y
"1H-Pyrano(3',4':6,7)indolizino(1,2-b)quinoline-3,14(4H,12H)-dione, 4-ethyl-4-hydroxy-, (S)-",CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,3.357
"Guanidine, ((4-oxo-2,5-cyclohexadien-1-ylidene)amino)-, thiosemicarbazone",N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1,2.5
"Silanamine, 1-ethenyl-N-(ethenyldimethylsilyl)-1,1-dimethyl-",C=C[Si](C)(C)N[Si](C)(C)C=C,2.599
"Benzene, dimethyl(1-phenylethyl)-",Cc1cccc(C(C)c2ccccc2)c1C,2.011
"Butanoic acid, pentyl ester",CCCCCOC(=O)CCC,1.113
"1H-Isoindole-1,3(2H)-dione, 4,5,6,7-tetrahydro-2-(4-chlorophenyl)-",O=C1C2=C(CCCC2)C(=O)N1c1ccc(Cl)cc1,1.038
"1H-Cyclopenta(b)benzofuran-5-butanoic acid, 2,3,3a,8b-tetrahydro-2-hydroxy-1-(3-hydroxy-4-methyl-1-octen-6-ynyl)-",CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,4.521
"2,2-Dimethyl-3-(2-methylpropenyl)cyclopropanecarboxylic acid, ester with N-(hydroxymethyl)-1-cyclohexene-1,2-dicarboximide or 1-cyclohexene-1,2-dicarboximidomethyl 2,2-dimethyl-3-(2-methylpropenyl)cyclopropanecarboxylate",CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,1.854
"Propanoic acid, 2-(4-(2,4-dichlorophenoxy)phenoxy)-",CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,2.764
"Ethylene, 1,2-dichloro-",ClC=CCl,2.1
"Acetic acid, 1,1-dimethylethyl ester",CC(=O)OC(C)(C)C,1.452
"Phosphonothioic acid, ethyl-, O-ethyl ester",CCOP(O)(=S)CC,2.41
"Triazene, 1-(p-chlorophenyl)-3-methyl-",CNN=Nc1ccc(Cl)cc1,2.713
"Ethanone, 1-(4-chlorophenyl)-2,2,2-trifluoro-, O-(1,3-dioxolan-2-ylmethyl)oxime",FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,2.665
"Cyclohexanol, 5-methyl-2-(1-methylethenyl)-",C=C(C)C1CCC(C)CC1O,2.216
"1,2,3,4,6,9-Tetrathiadiazecine-5,10-dithione",S=C1N=CC=NC(=S)SSSS1,1.501
"Methanesulfonic acid, thio-, O-(2-hydroxypropyl) ester",CC(O)COS(C)(=O)=S,2.331
"Carbonochloridic acid, ethyl ester",CCOC(=O)Cl,2.604
"Phosphorothioic acid, S-tert-butyl O,O-diethyl ester",CCOP(=O)(OCC)SC(C)(C)C,3.2510000000000003
"Quinoline, 6,6'-methylenebis(1,2-dihydro-2,2,4-trimethyl-",CC1=CC(C)(C)Nc2ccc(Cc3ccc4c(c3)C(C)=CC(C)(C)N4)cc21,1.856
"3-Heptanone, 5-methyl-",CCC(=O)CC(C)CC,1.564
"Succinic acid, monocyclohexyl ester",O=C(O)CCC(=O)OC1CCCCC1,1.489
"Ethanol, 2-chloro-, acetate",CC(=O)OCCCl,4.088
"Phosphorodithioic acid, S-(3,4-dihydro-2H-1-benzothiopyran-4-yl) O,O-dimethyl ester",COP(=S)(OC)SC1CCSc2ccccc21,4.787
"1,3-Cyclopentadiene",C1=CCC=C1,2.767
"Benzimidazole, 5-ethyl-2-(trifluoromethyl)-",CCc1ccc2[nH]c(C(F)(F)F)nc2c1,3.884
"Bicyclo(3.1.0)hexan-3-one, 4-methyl-1-(1-methylethyl)-, (1S,4R,5R)-",CC1C(=O)CC2(C(C)C)CC12,2.484
"1H-Isoindole-1,3(2H)-dione, 2-(1-methylpropyl)-",CCC(C)N1C(=O)c2ccccc2C1=O,2.238
"Phosphorodithioic acid, S-(6-chloro-3,4-dihydro-2H-1-benzothiopyran-4-yl) O,O-diethyl ester",CCOP(=S)(OCC)SC1CCSc2ccc(Cl)cc21,3.768
"Furan, 2,5-diethyltetrahydro-",CCC1CCC(CC)O1,1.5759999999999998
"Benzimidazole-5-carboxamide, 2-(trifluoromethyl)-",NC(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,3.86
"9,10-Secocholesta-5,7,10(19)-triene-1,3-diol, (1-alpha,3-beta,5Z,7E)-",C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,6.071000000000001
"Benzenamine, N-(2-ethylhexyl)- (9CI)",CCCCC(CC)CNc1ccccc1,1.93
Lupanine,O=C1CCCC2C3CC(CN12)C1CCCCN1C3,2.237
"Benzimidazol-5-ol, 2-(trifluoromethyl)-",Oc1ccc2[nH]c(C(F)(F)F)nc2c1,3.693
"Propanol, 3-(2-ethoxyethoxy)-",CCOCCOCCCO,1.3219999999999998
"Benzenamine, 2,4-dichloro-",Nc1ccc(Cl)cc1Cl,2.005
"5-Benzimidazolesulfonamide, 2-(trifluoromethyl)-",NS(=O)(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,4.101
"Benzimidazole, 5-phenyl-2-(trifluoromethyl)-",FC(F)(F)c1nc2cc(-c3ccccc3)ccc2[nH]1,3.58
"1,2,4-Triazin-3-amine, 6-(2-(5-nitro-2-furanyl)ethenyl)- (9CI)",Nc1ncc(C=Cc2ccc([N+](=O)[O-])o2)nn1,2.97
"Succinamic acid, N,N-dipropyl-, ethyl ester",CCCN(CCC)C(=O)CCC(=O)OCC,1.652
"Benzimidazole, 4,6-difluoro-2-(trifluoromethyl)-",Fc1cc(F)c2nc(C(F)(F)F)[nH]c2c1,4.95
"Phosphorothioic acid, O-cyclohexyl O,S-dimethyl ester",COP(=O)(OC1CCCCC1)SC,2.971
"Thiocyanic acid, methyl ester",CSC#N,3.0860000000000003
"Benzimidazole, 5-chloro-4-fluoro-2-(trifluoromethyl)-",Fc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,4.62
"Benzimidazole, 6-chloro-4-fluoro-2-(trifluoromethyl)-",Fc1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.51
"(+-)-4'-Fluoro-4-(3,4,6,7,12,12a-hexahydropyrazino(1',2':1,6)pyrido(3,4-b)indol-2(1H)-yl)butyrophenone",O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,2.748
"1H-Isoindole-1,3(2H)-dione, 2-methyl-5-nitro-",CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,1.867
"Guanidine, 1-nitro-",N=C(N)N[N+](=O)[O-],1.009
"Acetic acid, mercapto-, 1,4-butanediyl ester",O=C(CS)OCCCCOC(=O)CS,2.77
"1H-Isoindole-1,3(2H)-dione, 2-(3-methylbutyl)-",CC(C)CCN1C(=O)c2ccccc2C1=O,1.793
"Ethanedial, dioxime",ON=CC=NO,2.869
"Octane, 2-iodo-",CCCCCCC(C)I,1.467
"1,4-Pentazadiene, 1,5-diphenyl-3-methyl-",CN(N=Nc1ccccc1)N=Nc1ccccc1,3.053
"Acetic acid, cyano-, 2-methoxyethyl ester",COCCOC(=O)CC#N,1.5219999999999998
"Benzimidazole, 4-bromo-6-fluoro-2-(trifluoromethyl)-",Fc1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,4.7
"5-Methyl-1,2,4-triazolo(3,4-b)benzo-1,3-thiazole",Cc1cccc2sc3nncn3c12,2.879
"Benzimidazole, 4-bromo-6-chloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)cc(Cl)cc2[nH]1,4.62
Vinyl alcohol,C=CO,2.838
"Propane, 1,2-epoxy-2-methyl-",CC1(C)CO1,1.268
"2-Octanol, 3,7-dimethyl-7-methoxy-",COC(C)(C)CCCC(C)C(C)O,1.6230000000000002
"Benzimidazole, 4-chloro-6-iodo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)cc(I)cc2[nH]1,5.38
"Isobutyric acid, alpha-hydroxy-, 2-phenylethyl ester",CC(C)(O)C(=O)OCCc1ccccc1,1.76
"Benzimidazole, 6-chloro-4-iodo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(I)cc(Cl)cc2[nH]1,4.159
"Hexanoic acid, 2-ethyl-, 1-oxo-2-(2,4,6-trimethylphenyl)-1H-inden-3-yl ester",CCCCC(CC)C(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,4.388
"Benzimidazole, 5-chloro-4-methoxy-2-(trifluoromethyl)-",COc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,4.9
"Cyclohexane, 1,4-bis(isocyanatomethyl)-",O=C=NCC1CCC(CN=C=O)CC1,2.084
"Propanoic acid, 2-(4-(4-chlorobenzoyl)phenoxy)-2-methyl-",CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,2.4090000000000003
"Benzimidazole, 4-bromo-5-methyl-2-(trifluoromethyl)-",Cc1ccc2[nH]c(C(F)(F)F)nc2c1Br,3.64
"Butanoic acid, 4-(4-chloro-2-methylphenoxy)-, ethyl ester",CCOC(=O)CCCOc1ccc(Cl)cc1C,2.257
"Propionic acid, 3-(4-hydroxy-3,5-diiodophenyl)-2-phenyl- (8CI)",O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,2.652
"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methyl-1-propenyl)-, (5-(phenylmethyl)-3-furanyl)methyl ester, cis,trans-(+/-)-",CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,2.435
"2-Pentanone, 4-methyl-1-(2,3,4,5-tetrahydro-5-methyl-(2,3'-bifuran)-5-yl)-, (2S-cis)- (9CI)",CC(C)CC(=O)CC1(C)CCC(c2ccoc2)O1,2.854
"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methyl-1-propenyl)-",CC(C)=CC1C(C(=O)O)C1(C)C,1.828
"Phosphoric acid, 1-(2,4-dichlorophenyl)ethenyl dimethyl ester",C=C(OP(=O)(OC)OC)c1ccc(Cl)cc1Cl,2.102
"Tetradecanoic acid, 2-bromo-",CCCCCCCCCCCCC(Br)C(=O)O,2.584
"Propanedinitrile, ((3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl)methylene)-",CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,3.511
"Phosphoric acid, 2,2-dibromo-1-(2,4-dichlorophenyl)ethenyl diethyl ester",CCOP(=O)(OCC)OC(=C(Br)Br)c1ccc(Cl)cc1Cl,3.791
"Butanoic acid, 2-hydroxy-4-(methylthio)-",CSCCC(O)C(=O)O,1.635
"Benzimidazole-4-carbonitrile, 6-chloro-2-(trifluoromethyl)-",N#Cc1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.71
"2,3,5,6-Tetrahydro-2-methylphthalic anhydride",CC12CC=CCC1C(=O)OC2=O,1.843
"Ethanamine, 2-(4-(1,2-diphenyl-1-butenyl)phenoxy)-N,N-dimethyl-, (Z)-",CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.957
"1,2-Butanediol",CCC(O)CO,0.7509999999999999
"Benzimidazole, 5-methyl-4-nitro-2-(trifluoromethyl)-",Cc1ccc2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],4.5
"1,3-Propanediamine, N,N''-1,2-ethanediylbis-",NCCCNCCNCCCN,2.162
o-1-Menthene,CC1=C(C(C)C)CCCC1,1.283
"Cyclohexene, 3-methyl-6-(1-methylethylidene)- (9CI)",CC1=CCC(=C(C)C)CC1,1.492
"2(1H)-Pyridinone, 3-(3,6-dihydro-5-methyl-6-(1,3,5-trimethyl-1-heptenyl)-2H-pyran-2-yl)-4-hydroxy-1-methyl-5-(2,3,4,5-tetrahydroxycyclopentyl)-, stereoisomer",CCC(C)CC(C)C=C(C)C1OC(c2c(O)c(C3C(O)C(O)C(O)C3O)cn(C)c2=O)CC=C1C,4.993
"Benzimidazole-4,7-diol, 2-(trifluoromethyl)-",Oc1ccc(O)c2[nH]c(C(F)(F)F)nc12,3.876
"Benzenamine, 4-ethyl-N-(phenylmethylene)-, N-oxide",CCc1ccc([N+]([O-])=Cc2ccccc2)cc1,2.224
"4-(methoxymethyl)benzyl (1RS)-cis,trans-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate",COCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)cc1,1.874
"Benzenemethanol, 3-amino-alpha-methyl-5-(trifluoromethyl)-",CC(O)c1cc(N)cc(C(F)(F)F)c1,2.3680000000000003
"Ethanamine, 2,2'-dithiobis(N,N-diethyl-",CCN(CC)CCSSCCN(CC)CC,2.891
"Benzimidazole, 4,7-dimethoxy-2-(trifluoromethyl)-",COc1ccc(OC)c2[nH]c(C(F)(F)F)nc12,3.613
"Butanenitrile, 3,3-dimethyl-2-oxo-",CC(C)(C)C(=O)C#N,3.451
"Propionitrile, trichloro-",N#CC(Cl)(Cl)CCl,2.899
"Benzimidazole, 4,5,7-trifluoro-2-(trifluoromethyl)",Fc1cc(F)c2[nH]c(C(F)(F)F)nc2c1F,5.02
"Ethene, 1,2-dibromo-, (E)- (9CI)",BrC=CBr,3.477
"Nonanoic acid, 9-((3-methyl-1-oxo-4-(tetrahydro-3,4-dihydroxy-5-((3-(2-hydroxy-1-methylpropyl)oxiranyl)methyl)-2H-pyran-2-yl)-2-butenyl)oxy)-, (2S-(2alpha(E),3beta,4beta,5alpha(2R*,3R*(1R*,2R*))))-",CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,2.001
"Benzimidazole, 6-bromo-4,5-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Cl)c(Br)cc2[nH]1,5.08
"1,3-Dioxa-6-aza-2-silacyclooctane-6-ethanol, 2,2-dimethyl-",C[Si]1(C)OCCN(CCO)CCO1,1.781
"Benzimidazole, 5-bromo-4,6-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)cc2[nH]1,4.58
"Urea, butyl-",CCCCNC(N)=O,1.966
"Eburnamenine-14-carboxylic acid, ethyl ester, (3-alpha,16-alpha)-",CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,2.843
"Benzimidazole, 4,6-dichloro-5-methoxy-2-(trifluoromethyl)-",COc1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1Cl,4.55
"1-Propene, 3,3'-thiobis-",C=CCSCC=C,1.5830000000000002
"2H-Indol-2-one, 1,3-dihydro-3,3-bis(4-hydroxy-3-methylphenyl)-",Cc1cc(C2(c3ccc(O)c(C)c3)C(=O)Nc3ccccc32)ccc1O,2.822
"Ethane, 1,1-dichloro-1-nitro-",CC(Cl)(Cl)[N+](=O)[O-],2.545
"Cyclopropanecarboxylic acid, 2-(1-butenyl)-3,3-dimethyl-, (5-benzyl-3-furyl)methyl ester (Z)",CCC=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,2.6260000000000003
"Carbamic acid, dimethyl-, 5,6-dichloro-2-(trifluoromethyl)-4-benzimidazolyl ester",CN(C)C(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,3.921
"Ethanol, 2-isocyanato-, carbonate (2:1) (ester) (9CI)",O=C=NCCOC(=O)OCCN=C=O,2.018
"Hydracrylaldehyde, 2,2-dimethyl- (6CI,7CI,8CI)",CC(C)(C=O)CO,1.504
2-Hexenedinitrile,N#CC=CCCC#N,2.446
"Urea, N-cyclohexyl-N'-2-pyridinyl-",O=C(Nc1ccccn1)NC1CCCCC1,2.04
"Propylamine, 1,2-dimethyl-",CC(C)C(C)N,2.354
"Picolinic acid, 2-benzylhydrazide",O=C(NNCc1ccccc1)c1ccccn1,2.9760000000000004
"2,7:3,6-Dimethanonaphth(2,3-b)oxiren-8-ol, 3,4,5,6,9,9-hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-, stereoisomer",OC1C2C3OC3C1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.218
"Methane, dibromonitro-",O=[N+]([O-])C(Br)Br,3.406
"Benzimidazole, 6-chloro-5-methyl-4-nitro-2-(trifluoromethyl)-",Cc1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],3.95
"1,3-Indandione, 2-(1-ethyl-4(1H)-pyridinylidene)-",CCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,2.882
"2-Propenoic acid, 1,6-hexanediyl ester",C=CC(=O)OCCCCCCOC(=O)C=C,1.656
"1,3-Indandione, 2-(1-(1-methylethyl)-4(1H)-pyridinylidene)-",CC(C)N1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,2.262
"Benzoic acid, 2-hydroxy-5-((4-((2-pyridinylamino)sulfonyl)phenyl)azo)-",O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1.4069999999999998
"Benzenamine, N,N-diphenyl-",c1ccc(N(c2ccccc2)c2ccccc2)cc1,1.885
"Benzene, 1-chloro-4-(4-nitrophenoxy)-2-(propylthio)-",CCCSc1cc(Oc2ccc([N+](=O)[O-])cc2)ccc1Cl,2.457
"Benzimidazole-6-carbonitrile, 4,5-dichloro-2-(trifluoromethyl)-",N#Cc1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl,1.85
"Propanedinitrile, dichloro- (9CI)",N#CC(Cl)(Cl)C#N,3.016
"1H-Pyrazolium, (1,2-dimethyl-3,5-diphenyl)-",Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,2.725
"Benzimidazole, 4-fluoro-5,6,7-trichloro-2-(trifluoromethyl)-",Fc1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,5.56
"Acetamide, N-1,3-benzodioxol-5-yl-",CC(=O)Nc1ccc2c(c1)OCO2,2.253
"Benzoic acid, 2-methoxy-, methyl ester",COC(=O)c1ccccc1OC,1.641
"Benzimidazole, 5,7-dichloro-4,6-difluoro-2-(trifluoromethyl)-",Fc1c(Cl)c(F)c2nc(C(F)(F)F)[nH]c2c1Cl,5.24
"1H-Indazole-3-carboxylic acid, 1-((2,4-dichlorophenyl)methyl)- (9CI)",O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,2.276
"Morpholine, 4,4'-(3-(1-naphthyl)-1,5-pentamethylene)di-,",c1ccc2c(C(CCN3CCOCC3)CCN3CCOCC3)cccc2c1,2.716
"Benzimidazole, 5,7-dibromo-4,6-difluoro-2-(trifluoromethyl)-",Fc1c(Br)c(F)c2nc(C(F)(F)F)[nH]c2c1Br,4.72
"1H-Indazole-3-carboxylic acid, 1-((4-chlorophenyl)methyl)-",O=C(O)c1nn(Cc2ccc(Cl)cc2)c2ccccc12,2.401
"Propanedioic acid, butylethyl-, 2-(diethylamino)ethyl ethyl ester (9CI)",CCCCC(CC)(C(=O)OCC)C(=O)OCCN(CC)CC,2.694
"Pyrimidine, 4-chloro-2-(methylamino)-5-(methylthio)-6-(4-methyl-1-piperazinyl)-",CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,2.556
"Benzimidazole, 6-fluoro-4,5,7-tribromo-2-(trifluoromethyl)-",Fc1c(Br)c(Br)c2nc(C(F)(F)F)[nH]c2c1Br,4.66
"Benzenamine, 4,4'-((1-methylethylidene)bis(4,1-phenyleneoxy))bis-",CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,3.125
"1H-Indazole-3-carboxylic acid, 1-(4-chloro-2-methylbenzyl)-",Cc1cc(Cl)ccc1Cn1nc(C(=O)O)c2ccccc21,1.876
"1,3-Benzenediol, 2-methyl-",Cc1c(O)cccc1O,2.793
"Benzimidazole, 5-methoxy-4,6,7-trifluoro-2-(trifluoromethyl)-",COc1c(F)c(F)c2[nH]c(C(F)(F)F)nc2c1F,4.97
"2,4-Oxazolidinedione, 3-(3,5-dichlorophenyl)-5-ethenyl-5-methyl-",C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.457
"Benzimidazole, 5-methyl-4,6,7-trifluoro-2-(trifluoromethyl)-",Cc1c(F)c(F)c2[nH]c(C(F)(F)F)nc2c1F,4.81
"Benzenamine, 4,4'-(sulfonylbis(4,1-phenyleneoxy))bis-",Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,3.294
"Propane, 1,2,2,3-tetrachloro-",ClCC(Cl)(Cl)CCl,1.46
"Urea, N-(2,6-dimethylphenyl)-N'-(1-methyl-2-pyrrolidinylidene)-",Cc1cccc(C)c1NC(=O)N=C1CCCN1C,2.471
"Benzimidazole, 4-bromo-5,7-dichloro-6-fluoro-2-(trifluoromethyl)-",Fc1c(Cl)c(Br)c2nc(C(F)(F)F)[nH]c2c1Cl,4.75
"Methanone, (4-methoxyphenyl)phenyl-",COc1ccc(C(=O)c2ccccc2)cc1,1.628
"Benzimidazole, 4-chloro-5,7-dibromo-6-fluoro-2-(trifluoromethyl)-",Fc1c(Br)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Br,4.8
"3,5-Pyrazolidinedione, 4-(4,4-dimethyl-3-oxopentyl)-1,2-diphenyl-",CC(C)(C)C(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.904
"o-Xylene, alpha,alpha'-dichloro-",ClCc1ccccc1CCl,1.888
"2-(alpha,alpha,alpha-Tribromomethyl)quinoline",BrC(Br)(Br)c1ccc2ccccc2n1,1.749
"Benzimidazole, 4-chloro-5,6,7-tribromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Br)c2[nH]1,4.94
"1H-Purine-2,8(3H,7H)-dione",O=c1nc2[nH]c(=O)[nH]cc-2[nH]1,1.922
"Hydrazinecarbothioamide, N-(2-methylphenyl)- (9CI)",Cc1ccccc1NC(=S)NN,2.957
"Benzimidazole, 4-methyl-5,6,7-trichloro-2-(trifluoromethyl)-",Cc1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,4.67
"1H-Purine-6,8-dione, 7,9-dihydro-",O=c1[nH]c2nc[nH]c(=O)c2[nH]1,1.937
"Carbamic acid, ((p-bromophenyl)thio)methyl-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester",CC1(C)Cc2cccc(OC(=O)NCSc3ccc(Br)cc3)c2O1,4.213
"Isocyanic acid, o-tolyl ester (7CI,8CI)",Cc1ccccc1N=C=O,1.92
"3-Thiophenamine, tetrahydro-N-methyl-N-nitroso-, 1,1-dioxide",CN(N=O)C1CCS(=O)(=O)C1,2.376
"Carbamic acid, methyl(methylthio)-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester",CSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,4.728
"1,2-Propanediol, 3-amino-",NCC(O)CO,1.085
"Benzimidazole, 6-chloro-4,7-dinitro-5-methyl-2-(trifluoromethyl)-",Cc1c(Cl)c([N+](=O)[O-])c2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],3.49
"Pyridine, 4-((ethylnitrosamino)methyl)-",CCN(Cc1ccncc1)N=O,3.616
"Carbamic acid, (ethylthio)methyl-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester",CCSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,4.051
"Carbonic acid, dimethyl ester",COC(=O)OC,0.841
"Dibenzo(b,e)(1,4)dioxin, 2,3,7,8-tetrabromo-",Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,6.699
"1,3-Propanediamine, N-(3-aminopropyl)-N'-(3-((3-aminopropyl)amino)propyl)-",NCCCNCCCNCCCNCCCN,2.394
"Hexane, 2,5-dichloro-",CC(Cl)CCC(C)Cl,1.588
"Benzamide, N-(5,6,7-trichloro-2-(trifluoromethyl)-4-benzimidazolyl)-",O=C(Nc1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12)c1ccccc1,3.611
"Butylamine, 2-ethyl-",CCC(CC)CN,2.414
"Phosphorochloridothioic acid, O-ethyl O-methyl ester",CCOP(=S)(Cl)OC,2.397
"Phenol, 3-(2-chloro-4-(trifluoromethyl)phenoxy)-, acetate",CC(=O)Oc1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,2.121
"Isophthalic acid, 5-nitro-, dimethyl ester (6CI,7CI,8CI)",COC(=O)c1cc(C(=O)OC)cc([N+](=O)[O-])c1,1.379
"Benzimidazole, 4,5,6,7-tetramethyl-2-(trifluoromethyl)-",Cc1c(C)c(C)c2[nH]c(C(F)(F)F)nc2c1C,3.621
"2,7-(Epoxypentadeca(1,11,13)trienimino)naphtho(2,1-b)furan-1,11(2H)-dione, 5,6,9,17,19,21-hexahydroxy-23-methoxy-2,4,12,16,18,20,22-heptamethyl-8-(N-(4-methyl-1-piperazinyl)formimidoyl)-, 21-acetate (8CI)",COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.719
"Benzonitrile, 4-nitro-",N#Cc1ccc([N+](=O)[O-])cc1,3.693
"L-Alanine, N-((2,4-dichlorophenoxy)acetyl)-",CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.562
"Benzimidazole, 5,6-dichloro-4,7-dimethoxy-2-(trifluoromethyl)-",COc1c(Cl)c(Cl)c(OC)c2[nH]c(C(F)(F)F)nc12,3.498
"Carbamic acid, (butylthio)methyl-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester",CCCCSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.712
"2-Anthracenesulfonic acid, 1-amino-4-((3-((4,6-dichloro-1,3,5-triazin-2-yl)amino)-4-sulfophenyl)amino)-9,10-dihydro-9,10-dioxo-",Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O,1.851
"Propionic acid, 3-(2,4-dichlorophenoxy)-2-methyl-",CC(COc1ccc(Cl)cc1Cl)C(=O)O,2.4930000000000003
"Propionamide, N-(2-(trifluoromethyl)-5-benzimidazolyl)-",CCC(=O)Nc1ccc2[nH]c(C(F)(F)F)nc2c1,4.46
"Carbamic acid, ((3,4-dichlorophenyl)thio)methyl-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester",CN(Sc1ccc(Cl)c(Cl)c1)C(=O)Oc1cccc2c1OC(C)(C)C2,4.202
"2-Propanol, 1,3-diphenoxy-",OC(COc1ccccc1)COc1ccccc1,2.227
"Carbamic acid, ((2,5-dichlorophenyl)thio)methyl-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester",CN(Sc1cc(Cl)ccc1Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,4.202
"Isocyanic acid, p-tolyl ester (7CI,8CI)",Cc1ccc(N=C=O)cc1,1.92
"Pyrazine, 2-ethyl-5-methyl-",CCc1cnc(C)cn1,2.133
"1-Naphthaleneacetamide, alpha-(2-diethylaminoethyl)-alpha-(3-methyl-2-butenyl)-",CCN(CC)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,3.696
"Benzimidazole, 6-bromo-4-chloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)cc(Br)cc2[nH]1,4.67
