Drug,Y
O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1,1.372
O=C(CCCCC(=O)OCC1CC=CCC1)OCC1CC=CCC1,1.953
O=C(CCCCC(=O)OCC1CCC2OC2C1)OCC1CCC2OC2C1,1.922
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,2.704
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,3.068
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.468
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.234
O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1,2.773
O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,2.748
O=C(CCCl)NCc1ccccc1,1.791
O=C(CCCl)OC1=C(OC(=O)CCCl)C(=O)OC1=O,1.648
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,2.244
O=C(CCl)CCl,3.803
O=C(CCl)OC1=C(OC(=O)CCl)C(=O)OC1=O,1.85
O=C(CCl)OCC1CC2C=CC1C2,3.08
O=C(CCl)OCCOCCO,2.375
O=C(CCl)c1ccc(O)cc1,2.87
O=C(CCl)c1ccccc1,3.49
O=C(CF)NCc1ccc(Br)cc1,2.778
O=C(CF)NNc1ccccc1,4.267
O=C(CF)Nc1ccc(-c2ccccc2)cc1,4.36
O=C(CF)Nc1ccc(Br)cc1,3.903
O=C(CF)Nc1ccc(F)cc1,4.932
O=C(CF)Nc1ccccc1,4.185
O=C(CF)Nc1ccccn1,4.285
O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1,3.14
O=C(CN1CCN(CCc2ccccc2)CC1)NN=Cc1ccc([N+](=O)[O-])o1,3.3310000000000004
O=C(CN1CCN(c2ccccc2)CC1)NN=Cc1ccc([N+](=O)[O-])o1,2.854
O=C(CN1CCNCC1)NN=Cc1ccc([N+](=O)[O-])o1,2.972
O=C(CN1CCOCC1)NN=Cc1ccc([N+](=O)[O-])o1,2.827
O=C(CO)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,1.136
O=C(COc1ccc(Cl)cc1Cl)OCC=CCCl,2.753
O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1,2.539
O=C(CS)OCCCCOC(=O)CS,2.77
O=C(CS)OCCOC(=O)CS,2.804
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,2.191
O=C(Cc1ccc(O)c(O)c1)c1ccc(O)c(O)c1O,2.14
O=C(Cc1ccc2c(c1)OCc1ccccc1C2=O)OCC(O)CO,3.557
O=C(Cc1ccccc1)NNCc1ccccc1,1.983
O=C(Cc1ccccc1)OC1=C(OC(=O)Cc2ccccc2)C(=O)OC1=O,1.661
O=C(Cc1ccccc1)OCCc1ccccc1,1.205
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12,2.221
O=C(Cl)C(Br)CBr,2.319
O=C(Cl)C(Cl)Cl,1.778
O=C(Cl)C(c1ccccc1)c1ccccc1,1.5619999999999998
O=C(Cl)C=CC(=O)Cl,2.276
O=C(Cl)CCCC(=O)Cl,2.827
O=C(Cl)CCCCCCCCC(=O)Cl,2.777
O=C(Cl)CCl,2.735
O=C(Cl)OCc1ccccc1,1.755
O=C(Cl)Oc1cccc2ccccc12,1.909
O=C(Cl)Oc1ccccc1,1.949
O=C(Cl)c1cc(Cl)cc(Cl)c1,2.421
O=C(Cl)c1ccc(C(=O)Cl)cc1,1.91
O=C(Cl)c1ccc(Cl)cc1Cl,1.655
O=C(Cl)c1ccc([N+](=O)[O-])cc1,1.52
O=C(Cl)c1cccc(Cl)c1Cl,1.953
O=C(Cl)c1cccc(S(=O)(=O)Cl)c1,2.128
O=C(Cl)c1cccc([N+](=O)[O-])c1,1.878
O=C(Cl)c1ccccc1,1.869
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,1.995
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCNCC1,2.628
O=C(Cn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,1.78
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,3.085
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.826
O=C(NC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,2.4130000000000003
O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,1.725
O=C(NC1CC1)OCC(O)C1COc2ccccc2O1,2.27
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,2.318
O=C(NC1CCSC1=O)c1cccnc1,1.694
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,2.58
O=C(NCCO)c1ccccc1O,1.625
O=C(NCCc1ccc(O)cc1)c1cccnc1,1.455
O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,1.536
O=C(NN=C1C=CC(=NO)C=C1)c1ccccc1,3.382
O=C(NN=C1SCCS1)c1ccccc1,3.515
O=C(NN=CC(O)C1OC(=O)C(O)C1O)c1ccncc1,1.662
O=C(NNCc1ccccc1)c1ccccn1,2.9760000000000004
O=C(Nc1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12)c1ccccc1,3.611
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,2.604
O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)cc(-c2ccccc2)c1O,1.794
O=C(Nc1cc(F)ccc1F)NC1CC1,3.145
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,3.04
O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,2.957
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,3.16
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,2.145
O=C(Nc1ccc(Nc2ccc(NC(=O)c3ccccc3)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,1.539
O=C(Nc1ccc([N+](=O)[O-])cc1)OCc1cccnc1,4.29
O=C(Nc1cccc(Cl)c1)OCC#CCCl,2.69
O=C(Nc1cccc(Cl)c1)OCC#CCOC(=O)Nc1cccc(Cl)c1,2.286
O=C(Nc1ccccc1)Nc1cnns1,1.615
O=C(Nc1ccccc1)c1ccccc1I,1.703
O=C(Nc1ccccn1)NC1CCCCC1,2.04
O=C(Nc1nc(-c2ccccc2)cs1)OCC(Cl)(Cl)Cl,2.806
O=C(Nc1nc(C(F)(F)F)c(Cl)s1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.807
O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,2.652
O=C(O)C(Cl)(Cl)CCl,1.858
O=C(O)C(Cl)(Cl)Cl,2.611
O=C(O)C(Cl)CCl,2.532
O=C(O)C(Cl)Cl,1.66
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.023
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.955
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.735
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.381
O=C(O)C(F)(F)F,2.756
O=C(O)C(O)(c1ccccc1)C1CCCCC1,1.944
O=C(O)C(O)=C(O)C(=O)O,1.392
O=C(O)C(S)C(S)C(=O)O,1.659
O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.58
O=C(O)C1=Cc2sc(Cn3ccnc3)cc2CC1,2.141
O=C(O)C1C(=CCO)OC2CC(=O)N21,1.4
O=C(O)C1C2CCC(O2)C1C(=O)O,3.69
O=C(O)C1CCC(C(=O)O)C1,1.6869999999999998
O=C(O)C1CCCCC1,1.594
O=C(O)C1CCCCC1(O)c1ccccc1,2.147
O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,3.832
O=C(O)C1CCc2cc(C3CCCCC3)c(O)cc21,2.762
O=C(O)C1CCc2cc(C3CCCCC3)ccc21,3.026
O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCS,1.578
O=C(O)C=CC(=O)O,1.6555
O=C(O)C=CC(=O)OCCO,1.814
O=C(O)C=CC(=O)OCCOCCO,1.858
O=C(O)CBr,3.444
O=C(O)CC(=O)O,1.9
O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,2.134
O=C(O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.527
O=C(O)CC(O)c1ccc(-c2ccc(Cl)cc2)o1,2.035
O=C(O)CCC(=O)Nc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.419
O=C(O)CCC(=O)O,1.7180000000000002
O=C(O)CCC(=O)OC1CCCCC1,1.489
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,1.707
O=C(O)CCC(=O)OCC1COC(C(Cl)(Cl)Cl)O1,1.976
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.104
O=C(O)CCC(=O)c1ccc(C2CCCCC2)c(Cl)c1,3.39
O=C(O)CCC(=O)c1ccc2oc3ccccc3c2c1,2.32
O=C(O)CCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.59
O=C(O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.498
O=C(O)CCC1(CCC(=O)O)c2ccccc2-c2ccccc21,2.161
O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,2.114
O=C(O)CCCCC1CCSS1,2.261
O=C(O)CCCCCC(=O)O,1.359
O=C(O)CCCCCCCCCl,1.808
O=C(O)CCCNS(=O)(=O)c1cccc(C(F)(F)F)c1,1.379
O=C(O)CCCOc1ccc(Cl)cc1Cl,2.551
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,3.602
O=C(O)CCS,3.044
O=C(O)CCSCCC(=O)O,1.774
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1.817
O=C(O)CCc1nc2ccccc2[nH]1,2.049
O=C(O)CN(CC(=O)O)CC(=O)O,2.24
O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.025
O=C(O)CNC(=O)c1ccc(Cl)cc1,1.981
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.435
O=C(O)COCC(=O)O,2.428
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,2.93
O=C(O)COc1ccc(Cl)cc1Cl,2.77
O=C(O)COc1ccc2ccccc2c1,2.528
O=C(O)COc1ccccc1,1.614
O=C(O)CS,2.907
O=C(O)CS(=O)(=O)O,1.6469999999999998
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,2.129
O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,5.957000000000001
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,2.339
O=C(O)Cc1ccc(-c2ccccc2)cc1,2.714
O=C(O)Cc1ccc(-c2ccccc2F)cc1,2.557
O=C(O)Cc1ccc(C2CCCCC2)c(Cl)c1,3.484
O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,1.992
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CN2,2.518
O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,3.387
O=C(O)Cc1cccc2ccccc12,2.27
O=C(O)Cc1ccccc1,1.7819999999999998
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.676
O=C(O)Cc1ccccc1Oc1c(Cl)c(Cl)cc(Cl)c1Cl,3.082
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,2.115
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,2.907
O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,2.017
O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(F)cc21,2.297
O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.91
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(Cl)c1Cl,2.282
O=C(O)c1c(Cl)ccc(Cl)c1Cl,2.54
O=C(O)c1c(Cl)ccc(Cl)c1O,2.123
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,2.043
O=C(O)c1c(O)c(O)cc2ccccc12,0.921
O=C(O)c1c(O)cccc1C=NOCc1ccc(Cl)cc1,2.475
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,2.805
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,2.928
O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,1.829
O=C(O)c1cc(Cl)ccc1C(=O)c1ccccc1,1.848
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1.4069999999999998
O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,2.154
O=C(O)c1cc2ccccc2cc1O,2.354
O=C(O)c1cc2ccccc2oc1=O,2.978
O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,1.608
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,1.806
O=C(O)c1ccc(Cl)cc1,2.127
O=C(O)c1ccc([N+](=O)[O-])cc1,1.931
O=C(O)c1ccc2cc(O)ccc2c1,1.786
O=C(O)c1ccc2ccccc2c1,1.5830000000000002
O=C(O)c1cccc(C(=O)O)c1,1.203
O=C(O)c1cccc(Cl)n1,1.859
O=C(O)c1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,2.432
O=C(O)c1cccc2c(Cl)ccc(C(=O)O)c12,1.855
O=C(O)c1ccccc1-c1ccccc1CO,1.545
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,1.551
O=C(O)c1ccccc1C(=O)Nc1ccccc1,1.436
O=C(O)c1ccccc1C(=O)c1ccccc1,1.692
O=C(O)c1ccccc1Nc1c(Cl)cc(Cl)c2ccccc12,1.592
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.053
O=C(O)c1ccccc1Nc1cccc(Cl)c1CO,2.063
O=C(O)c1ccccc1OP(=O)(O)O,2.296
O=C(O)c1cccnc1,1.245
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,3.053
O=C(O)c1ccncc1,1.391
O=C(O)c1nc(Cl)ccc1Cl,1.65
O=C(O)c1nn(Cc2ccc(Cl)cc2)c2ccccc12,2.401
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,2.276
O=C(OC1(O)CCCC1)C1CCCCC1,1.912
O=C(OC1CCC(N2CCCCC2)CC1)C1CCCCC1,2.07
O=C(OC1CCC(N2CCCCC2)CC1)c1ccc([N+](=O)[O-])cc1,2.01
O=C(OC1CCC(N2CCCCC2)CC1)c1ccccc1,2.5660000000000003
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,1.042
O=C(OCC(Br)(Br)Br)c1ccco1,2.4
O=C(OCC(Cl)(Cl)Cl)c1ccco1,2.608
O=C(OCC(O)C1COc2ccccc2O1)N1CCOCC1,2.314
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,2.881
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,1.807
O=C(OCC1C=CCCC1)C1CC=CCC1,1.918
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,1.75
O=C(OCC1CO1)c1cccc(C(=O)OCC2CO2)c1,2.444
O=C(OCC1CO1)c1ccccc1,2.102
O=C(OCC=Cc1ccccc1)c1ccccc1,1.775
O=C(OCCCOC(=O)c1ccccc1)c1ccccc1,1.074
O=C(OCCCl)c1ccccc1C(=O)OCCCl,2.6010000000000004
O=C(OCCOC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1.702
O=C(OCCOc1ccc(Cl)cc1Cl)c1ccccc1,2.263
O=C(OCCc1ccccc1)c1ccccc1,1.656
O=C(OCc1ccccc1)c1ccccc1,2.096
O=C(OCc1ccccc1)c1ccccc1O,2.011
O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F,1.808
O=C(OOC(=O)c1ccccc1)c1ccccc1,1.497
O=C(Oc1ccc(Cl)cc1Cl)N1CCCC1,2.073
O=C(Oc1cccc(O)c1)c1ccccc1,2.127
O=C(Oc1ccccc1)Oc1ccccc1,2.155
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,1.6
O=C(Oc1ccccc1)c1ccccc1O,1.854
O=C(SC(=O)c1ccccc1)c1ccccc1,1.685
O=C([O-])C(O)C(O)C(=O)[O-],1.494
O=C(c1ccc(Cl)cc1)c1ccccc1-c1ncc[nH]1,2.673
O=C(c1ccc(Cl)cc1)n1cc(Cc2nnn[nH]2)c2ccccc21,2.449
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,2.305
O=C(c1ccc2ccccc2n1)N1CCN=C1Nc1c(Cl)cccc1Cl,3.942
O=C(c1ccccc1)C(O)c1ccccc1,1.327
O=C(c1ccccc1)N1CCN=C1Nc1c(Cl)cccc1Cl,3.691
O=C(c1ccccc1)c1ccc(O)cc1O,1.396
O=C(c1ccccc1)c1cccc2c1CCC2C(=O)O,3.812
O=C(c1cccnc1)N1CCN=C1Nc1c(Cl)cccc1Cl,3.622
O=C1C(=O)c2ncccc2-c2cccnc21,4.624
O=C1C(CCC2CC2)C(=O)N(c2ccccc2)N1c1ccccc1,2.904
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3.053
O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl,2.369
O=C1C(Cl)=C(Cl)C(=O)C1=C(Cl)Cl,2.029
O=C1C(Cl)=C(Cl)C(Cl)(Cl)C1(Cl)Cl,3.21
O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,1.435
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,1.932
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,2.136
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,3.73
O=C1C2=C(CCCC2)C(=O)N1c1ccc(Cl)cc1,1.038
O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl,4.581
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,2.145
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1.524
O=C1C=C2C(=CCOC2O)O1,3.744
O=C1C=CC(=NCl)C=C1,3.151
O=C1C=CC(=O)N1C(=O)NCNC(=O)N1C(=O)C=CC1=O,2.313
O=C1C=CC(=O)N1CCCCCCN1C(=O)C=CC1=O,2.701
O=C1C=CC(=O)N1c1ccc(Cl)cc1,2.674
O=C1C=CC(=O)N1c1cccc(N2C(=O)C=CC2=O)c1,2.292
O=C1C=CC(=O)N1c1ccccc1,2.964
O=C1C=CC(=O)N1c1ccccc1Cl,2.6010000000000004
O=C1C=CC(=O)c2ccccc21,2.92
O=C1C=CCC2C3CCCN4CCCC(CN12)C34,3.099
O=C1C=Cc2cc(Br)ccc2C1=O,1.784
O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,2.402
O=C1CC(c2cccc(Br)c2)C(=O)N1,2.162
O=C1CC2CC1C1CCCC21,2.345
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,5.153
O=C1CCC(=O)N1,0.85
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,2.438
O=C1CCC(=O)O1,1.821
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,3.359
O=C1CCC2CCCCC2O1,1.597
O=C1CCCC(=O)O1,1.408
O=C1CCCC2C3CC(CN12)C1CCCCN1C3,2.237
O=C1CCCCC(=O)N1,0.75
O=C1CCCCC1,1.806
O=C1CCCCC1C1CCCCC1,1.557
O=C1CCCCCC=CCCCCCCCCO1,2.872
O=C1CCCCCN1,1.971
O=C1CCCCCO1,1.425
O=C1CCCCCS1,2.336
O=C1CCCN1CCO,0.952
O=C1CCCN1c1cccc2cccnc12,2.109
O=C1CCCc2ccccc21,2.256
O=C1CCN(c2ccccc2)N1,2.909
O=C1CCOc2ccccc21,1.7480000000000002
O=C1CCc2cc(C(=O)CCCN3CC=C(c4ccc(Cl)cc4)CC3)ccc2N1,2.9130000000000003
O=C1CCc2cc(C(=O)CCCN3CC=C(c4ccccc4)CC3)ccc2N1,2.874
O=C1CCc2cc(C(=O)CCN3CCC(Cc4ccccc4)CC3)ccc2N1,2.877
O=C1CCc2cc(C(O)CCCN3CCN(c4cccc(Cl)c4)CC3)ccc2N1,2.918
O=C1CCc2cc(C=CCN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,2.883
O=C1CCc2cc(C=CCN3CCN(c4cccc(Cl)c4)CC3)ccc2N1,2.883
O=C1CCc2ccccc2O1,2.006
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,2.596
O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,2.121
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,2.171
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,2.533
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,2.1830000000000003
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1.5319999999999998
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,2.21
O=C1CSc2ncccc2N1,2.199
O=C1N=C2c3ccccc3N=CN2C1=Cc1ccc([N+](=O)[O-])cc1,2.392
O=C1N=C2c3ccccc3N=CN2C1=Cc1ccccc1,2.925
O=C1NC(=O)C(=O)C(=O)N1,1.436
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2.188
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,2.363
O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,5.129
O=C1NC(CCCl)Oc2ccccc21,1.3259999999999998
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,2.424
O=C1NCCCN1Cc1ccc(Cl)c(Cl)c1,2.502
O=C1NCCN1N=Cc1ccc([N+](=O)[O-])o1,2.125
O=C1NCCN1c1ncc([N+](=O)[O-])s1,2.377
O=C1NN=C(c2ccccc2)CO1,2.6010000000000004
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1.854
O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,3.547
O=C1OC(=O)C(OC(=O)c2ccccc2)=C1OC(=O)c1ccccc1,1.529
O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.207
O=C1OC(=O)C2CC(Cl)=CCC12,1.741
O=C1OC(=O)c2ccc(Cl)c3cccc1c23,1.828
O=C1OC(=O)c2ccc3c4c(ccc1c24)C(=O)OC3=O,1.5590000000000002
O=C1OC(=O)c2ccccc21,1.5659999999999998
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,1.538
O=C1OC(c2cc(I)c(O)c(I)c2)(c2cc(I)c(O)c(I)c2)c2ccccc21,2.468
O=C1OC2CCCC1O2,1.355
O=C1OCC(CCl)O1,3.232
O=C1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.531
O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,3.2060000000000004
O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,1.984
O=C1OCCO1,0.945
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.133
O=C1c2cc(Cl)ccc2OC2CCON12,2.1630000000000003
O=C1c2ccc3c4c(ccc(c24)C(=O)C1(Cl)Cl)CC3,1.4380000000000002
O=C1c2cccc(Br)c2C(=O)C1c1ccccc1,2.607
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2c1cccc2S(=O)(=O)O,2.294
O=C1c2ccccc2-c2c([N+](=O)[O-])cc3c4cc([N+](=O)[O-])c5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,1.7380000000000002
O=C1c2ccccc2-c2ccc3c4c(O)c(O)c5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,2.367
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,5.252000000000001
O=C1c2ccccc2C(=O)C1c1c(Cl)cccc1Cl,2.792
O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,3.1660000000000004
O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,2.947
O=C1c2ccccc2C(=O)C1c1ccccc1,3.135
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1.595
O=C1c2ccccc2C(=O)c2c(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)ccc(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)c21,1.934
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,2.199
O=C=NC1CCC2C3CCC(C3N=C=O)C12,2.302
O=C=NCC1CCC(CN=C=O)CC1,2.084
O=C=NCCCCCCN=C=O,2.358
O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,1.383
O=C=NCCOC(=O)C1C2C=CC(C2)C1C(=O)OCCN=C=O,1.151
O=C=NCCOC(=O)C1CC=CCC1C(=O)OCCN=C=O,1.472
O=C=NCCOC(=O)OCCN=C=O,2.018
O=C=NCc1cccc(CN=C=O)c1,1.546
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1,1.163
O=C=Nc1ccc(Cl)c(Cl)c1,3.315
O=C=Nc1ccc(Cl)cc1,3.0460000000000003
O=C=Nc1ccc([N+](=O)[O-])cc1,2.011
O=C=Nc1cccc(C(F)(F)F)c1,2.283
O=C=Nc1ccccc1,2.103
O=C=Nc1ccccc1C(F)(F)F,1.4269999999999998
O=CC(Br)(Br)Br,3.448
O=CC(Cl)(Cl)CCl,2.8280000000000003
O=CC(Cl)CCl,2.9
O=CC(O)C1OC(=O)C(O)C1O,1.216
O=CC12CC=CCC1C1CC=CCC1O2,1.912
O=CC1C(=O)N(c2ccccc2)N=C1c1ccccc1,2.525
O=CC1CC=CCC1,1.651
O=CC1CCC=CO1,1.358
O=CC=CC1CO1,3.199
O=CC=Cc1ccccc1,1.775
O=CC=O,1.722
O=CCC=O,2.057
O=CCCCC=O,2.873
O=CN(c1ncnc2c1ncn2C1CC1)C1CC1,3.143
O=CN(c1ncnc2c1ncn2CC1CC1)C1CC1,2.7110000000000003
O=CN1CCOCC1,1.248
